    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -26.6000  1.38446E-04  2.98787E-05  1.26003E-04  1.26003E-04  1.32479E-04  3.84484E-04  9.61701E-05  1.86832E-04  1.78618E-04  2.00902E-04  2.00902E-04  1.86832E-04  9.54086E-04  2.14189E-04  1.47702E-03  3.40238E-04
  -26.5000  1.40282E-04  3.09097E-05  1.26371E-04  1.26371E-04  1.33023E-04  3.85765E-04  9.90055E-05  1.88438E-04  1.80023E-04  2.02852E-04  2.02852E-04  1.88438E-04  9.62603E-04  2.21264E-04  1.48865E-03  3.51179E-04
  -26.4000  1.42182E-04  3.19547E-05  1.26761E-04  1.26761E-04  1.33597E-04  3.87119E-04  1.01851E-04  1.90069E-04  1.81447E-04  2.04840E-04  2.04840E-04  1.90069E-04  9.71265E-04  2.28403E-04  1.50057E-03  3.62208E-04
  -26.3000  1.44150E-04  3.30142E-05  1.27174E-04  1.27174E-04  1.34202E-04  3.88550E-04  1.04707E-04  1.91727E-04  1.82889E-04  2.06866E-04  2.06866E-04  1.91727E-04  9.80074E-04  2.35606E-04  1.51277E-03  3.73327E-04
  -26.2000  1.46190E-04  3.40887E-05  1.27612E-04  1.27612E-04  1.34838E-04  3.90061E-04  1.07573E-04  1.93411E-04  1.84350E-04  2.08934E-04  2.08934E-04  1.93411E-04  9.89039E-04  2.42876E-04  1.52529E-03  3.84538E-04
  -26.1000  1.48304E-04  3.51787E-05  1.28074E-04  1.28074E-04  1.35508E-04  3.91655E-04  1.10452E-04  1.95122E-04  1.85829E-04  2.11043E-04  2.11043E-04  1.95122E-04  9.98160E-04  2.50212E-04  1.53812E-03  3.95843E-04
  -26.0000  1.50496E-04  3.62848E-05  1.28561E-04  1.28561E-04  1.36212E-04  3.93335E-04  1.13343E-04  1.96861E-04  1.87328E-04  2.13196E-04  2.13196E-04  1.96861E-04  1.00744E-03  2.57616E-04  1.55127E-03  4.07244E-04
  -25.9000  1.52772E-04  3.74077E-05  1.29076E-04  1.29076E-04  1.36953E-04  3.95105E-04  1.16247E-04  1.98630E-04  1.88847E-04  2.15393E-04  2.15393E-04  1.98630E-04  1.01689E-03  2.65091E-04  1.56477E-03  4.18745E-04
  -25.8000  1.55136E-04  3.85479E-05  1.29619E-04  1.29619E-04  1.37732E-04  3.96970E-04  1.19165E-04  2.00428E-04  1.90386E-04  2.17637E-04  2.17637E-04  2.00428E-04  1.02652E-03  2.72635E-04  1.57862E-03  4.30348E-04
  -25.7000  1.57591E-04  3.97062E-05  1.30191E-04  1.30191E-04  1.38550E-04  3.98933E-04  1.22097E-04  2.02257E-04  1.91945E-04  2.19929E-04  2.19929E-04  2.02257E-04  1.03632E-03  2.80252E-04  1.59284E-03  4.42055E-04
  -25.6000  1.60145E-04  4.08832E-05  1.30794E-04  1.30794E-04  1.39410E-04  4.00999E-04  1.25044E-04  2.04117E-04  1.93525E-04  2.22271E-04  2.22271E-04  2.04117E-04  1.04630E-03  2.87942E-04  1.60744E-03  4.53869E-04
  -25.5000  1.62802E-04  4.20798E-05  1.31429E-04  1.31429E-04  1.40315E-04  4.03173E-04  1.28007E-04  2.06010E-04  1.95126E-04  2.24665E-04  2.24665E-04  2.06010E-04  1.05648E-03  2.95707E-04  1.62245E-03  4.65794E-04
