    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -26.5000  1.34666E-04  2.95660E-05  1.21627E-04  1.21627E-04  1.31721E-04  3.74975E-04  9.63746E-05  1.85543E-04  1.79540E-04  2.00493E-04  2.00493E-04  1.85543E-04  9.51611E-04  2.18611E-04  1.46125E-03  3.44552E-04
  -26.4000  1.36543E-04  3.05696E-05  1.21964E-04  1.21964E-04  1.32351E-04  3.76279E-04  9.91402E-05  1.87139E-04  1.80984E-04  2.02477E-04  2.02477E-04  1.87139E-04  9.60217E-04  2.25669E-04  1.47304E-03  3.55379E-04
  -26.3000  1.38488E-04  3.15875E-05  1.22321E-04  1.22321E-04  1.33016E-04  3.77658E-04  1.01916E-04  1.88760E-04  1.82447E-04  2.04501E-04  2.04501E-04  1.88760E-04  9.68970E-04  2.32791E-04  1.48512E-03  3.66294E-04
  -26.2000  1.40506E-04  3.26202E-05  1.22701E-04  1.22701E-04  1.33715E-04  3.79116E-04  1.04702E-04  1.90407E-04  1.83930E-04  2.06566E-04  2.06566E-04  1.90407E-04  9.77876E-04  2.39978E-04  1.49750E-03  3.77300E-04
  -26.1000  1.42600E-04  3.36683E-05  1.23103E-04  1.23103E-04  1.34452E-04  3.80658E-04  1.07500E-04  1.92080E-04  1.85432E-04  2.08673E-04  2.08673E-04  1.92080E-04  9.86939E-04  2.47232E-04  1.51020E-03  3.88400E-04
  -26.0000  1.44775E-04  3.47323E-05  1.23530E-04  1.23530E-04  1.35227E-04  3.82286E-04  1.10310E-04  1.93780E-04  1.86956E-04  2.10825E-04  2.10825E-04  1.93780E-04  9.96165E-04  2.54553E-04  1.52323E-03  3.99596E-04
  -25.9000  1.47035E-04  3.58130E-05  1.23981E-04  1.23981E-04  1.36042E-04  3.84004E-04  1.13132E-04  1.95507E-04  1.88501E-04  2.13021E-04  2.13021E-04  1.95507E-04  1.00556E-03  2.61944E-04  1.53660E-03  4.10890E-04
  -25.8000  1.49384E-04  3.69110E-05  1.24458E-04  1.24458E-04  1.36900E-04  3.85816E-04  1.15968E-04  1.97263E-04  1.90066E-04  2.15264E-04  2.15264E-04  1.97263E-04  1.01512E-03  2.69405E-04  1.55032E-03  4.22284E-04
  -25.7000  1.51828E-04  3.80269E-05  1.24962E-04  1.24962E-04  1.37803E-04  3.87727E-04  1.18818E-04  1.99048E-04  1.91654E-04  2.17557E-04  2.17557E-04  1.99048E-04  1.02486E-03  2.76938E-04  1.56442E-03  4.33782E-04
  -25.6000  1.54374E-04  3.91615E-05  1.25495E-04  1.25495E-04  1.38752E-04  3.89743E-04  1.21682E-04  2.00864E-04  1.93264E-04  2.19900E-04  2.19900E-04  2.00864E-04  1.03479E-03  2.84543E-04  1.57891E-03  4.45387E-04
  -25.5000  1.57027E-04  4.03156E-05  1.26058E-04  1.26058E-04  1.39752E-04  3.91867E-04  1.24562E-04  2.02711E-04  1.94897E-04  2.22297E-04  2.22297E-04  2.02711E-04  1.04491E-03  2.92223E-04  1.59381E-03  4.57101E-04
