    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -25.8000  3.20836E-04  6.50006E-05  1.25275E-04  1.25275E-04  1.25275E-04  3.75824E-04  9.15087E-05  9.98238E-04  9.98238E-04  1.23486E-03  1.23486E-03  1.23486E-03  5.70106E-03  1.21055E-03  6.39772E-03  1.36706E-03
  -25.7000  3.30590E-04  6.74304E-05  1.27559E-04  1.27559E-04  1.27559E-04  3.82676E-04  9.43213E-05  1.01933E-03  1.01933E-03  1.26737E-03  1.26737E-03  1.26737E-03  5.84077E-03  1.25348E-03  6.55403E-03  1.41523E-03
  -25.6000  3.40890E-04  6.99359E-05  1.29953E-04  1.29953E-04  1.29953E-04  3.89858E-04  9.71867E-05  1.04110E-03  1.04110E-03  1.30130E-03  1.30130E-03  1.30130E-03  5.98612E-03  1.29748E-03  6.71687E-03  1.46460E-03
  -25.5000  3.51770E-04  7.25213E-05  1.32463E-04  1.32463E-04  1.32463E-04  3.97388E-04  1.00107E-04  1.06360E-03  1.06360E-03  1.33674E-03  1.33674E-03  1.33674E-03  6.13742E-03  1.34258E-03  6.88658E-03  1.51521E-03
  -25.4000  3.63276E-04  7.51913E-05  1.35097E-04  1.35097E-04  1.35097E-04  4.05290E-04  1.03086E-04  1.08684E-03  1.08684E-03  1.37378E-03  1.37378E-03  1.37378E-03  6.29503E-03  1.38885E-03  7.06360E-03  1.56713E-03
  -25.3000  3.75460E-04  7.79509E-05  1.37863E-04  1.37863E-04  1.37863E-04  4.13589E-04  1.06126E-04  1.11086E-03  1.11086E-03  1.41253E-03  1.41253E-03  1.41253E-03  6.45933E-03  1.43633E-03  7.24838E-03  1.62040E-03
  -25.2000  3.88363E-04  8.08053E-05  1.40769E-04  1.40769E-04  1.40769E-04  4.22307E-04  1.09230E-04  1.13569E-03  1.13569E-03  1.45308E-03  1.45308E-03  1.45308E-03  6.63064E-03  1.48506E-03  7.44131E-03  1.67510E-03
  -25.1000  4.02067E-04  8.37605E-05  1.43829E-04  1.43829E-04  1.43829E-04  4.31487E-04  1.12401E-04  1.16138E-03  1.16138E-03  1.49559E-03  1.49559E-03  1.49559E-03  6.80953E-03  1.53511E-03  7.64308E-03  1.73127E-03
  -25.0000  4.16641E-04  8.68227E-05  1.47055E-04  1.47055E-04  1.47055E-04  4.41164E-04  1.15644E-04  1.18797E-03  1.18797E-03  1.54018E-03  1.54018E-03  1.54018E-03  6.99648E-03  1.58653E-03  7.85428E-03  1.78900E-03
  -24.9000  4.32156E-04  8.99990E-05  1.50457E-04  1.50457E-04  1.50457E-04  4.51372E-04  1.18961E-04  1.21550E-03  1.21550E-03  1.58700E-03  1.58700E-03  1.58700E-03  7.19201E-03  1.63939E-03  8.07554E-03  1.84835E-03
  -24.8000  4.48695E-04  9.32969E-05  1.54051E-04  1.54051E-04  1.54051E-04  4.62153E-04  1.22358E-04  1.24401E-03  1.24401E-03  1.63622E-03  1.63622E-03  1.63622E-03  7.39667E-03  1.69376E-03  8.30752E-03  1.90941E-03
  -24.7000  4.66357E-04  9.67245E-05  1.57851E-04  1.57851E-04  1.57851E-04  4.73553E-04  1.25839E-04  1.27355E-03  1.27355E-03  1.68800E-03  1.68800E-03  1.68800E-03  7.61111E-03  1.74970E-03  8.55102E-03  1.97226E-03
  -24.6000  4.85248E-04  1.00291E-04  1.61875E-04  1.61875E-04  1.61875E-04  4.85625E-04  1.29408E-04  1.30418E-03  1.30418E-03  1.74255E-03  1.74255E-03  1.74255E-03  7.83601E-03  1.80729E-03  8.80688E-03  2.03699E-03
  -24.5000  5.05486E-04  1.04006E-04  1.66141E-04  1.66141E-04  1.66141E-04  4.98424E-04  1.33071E-04  1.33593E-03  1.33593E-03  1.80008E-03  1.80008E-03  1.80008E-03  8.07211E-03  1.86662E-03  9.07602E-03  2.10370E-03
