    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -24.7000  1.66780E-04  4.67863E-05  1.13817E-04  1.13817E-04  1.24114E-04  3.51749E-04  1.23967E-04  2.31564E-04  2.21380E-04  2.50451E-04  2.50451E-04  2.31564E-04  1.18541E-03  3.72835E-04  1.70394E-03  5.43588E-04
  -24.6000  1.70125E-04  4.80367E-05  1.14679E-04  1.14679E-04  1.25345E-04  3.54702E-04  1.26574E-04  2.33893E-04  2.23389E-04  2.53379E-04  2.53379E-04  2.33893E-04  1.19793E-03  3.81639E-04  1.72276E-03  5.56250E-04
  -24.5000  1.73630E-04  4.93128E-05  1.15581E-04  1.15581E-04  1.26636E-04  3.57798E-04  1.29203E-04  2.36268E-04  2.25428E-04  2.56379E-04  2.56379E-04  2.36268E-04  1.21072E-03  3.90538E-04  1.74215E-03  5.69054E-04
  -24.4000  1.77306E-04  5.06160E-05  1.16526E-04  1.16526E-04  1.27991E-04  3.61044E-04  1.31857E-04  2.38688E-04  2.27499E-04  2.59456E-04  2.59456E-04  2.38688E-04  1.22379E-03  3.99533E-04  1.76214E-03  5.82006E-04
  -24.3000  1.81162E-04  5.19475E-05  1.17517E-04  1.17517E-04  1.29414E-04  3.64449E-04  1.34536E-04  2.41156E-04  2.29600E-04  2.62610E-04  2.62610E-04  2.41156E-04  1.23713E-03  4.08625E-04  1.78274E-03  5.95109E-04
  -24.2000  1.85214E-04  5.33088E-05  1.18557E-04  1.18557E-04  1.30909E-04  3.68023E-04  1.37241E-04  2.43673E-04  2.31734E-04  2.65847E-04  2.65847E-04  2.43673E-04  1.25077E-03  4.17818E-04  1.80401E-03  6.08368E-04
  -24.1000  1.89476E-04  5.47014E-05  1.19648E-04  1.19648E-04  1.32482E-04  3.71777E-04  1.39973E-04  2.46242E-04  2.33900E-04  2.69171E-04  2.69171E-04  2.46242E-04  1.26473E-03  4.27114E-04  1.82598E-03  6.21788E-04
  -24.0000  1.93963E-04  5.61270E-05  1.20793E-04  1.20793E-04  1.34137E-04  3.75723E-04  1.42735E-04  2.48864E-04  2.36100E-04  2.72585E-04  2.72585E-04  2.48864E-04  1.27900E-03  4.36514E-04  1.84869E-03  6.35376E-04
  -23.9000  1.98694E-04  5.75874E-05  1.21997E-04  1.21997E-04  1.35880E-04  3.79874E-04  1.45527E-04  2.51542E-04  2.38335E-04  2.76095E-04  2.76095E-04  2.51542E-04  1.29361E-03  4.46022E-04  1.87218E-03  6.49136E-04
  -23.8000  2.03691E-04  5.90845E-05  1.23264E-04  1.23264E-04  1.37718E-04  3.84247E-04  1.48351E-04  2.54278E-04  2.40605E-04  2.79707E-04  2.79707E-04  2.54278E-04  1.30858E-03  4.55640E-04  1.89651E-03  6.63075E-04
  -23.7000  2.08970E-04  6.06204E-05  1.24597E-04  1.24597E-04  1.39657E-04  3.88852E-04  1.51209E-04  2.57074E-04  2.42911E-04  2.83425E-04  2.83425E-04  2.57074E-04  1.32391E-03  4.65371E-04  1.92173E-03  6.77200E-04
  -23.6000  2.14556E-04  6.21974E-05  1.26001E-04  1.26001E-04  1.41705E-04  3.93706E-04  1.54102E-04  2.59933E-04  2.45255E-04  2.87254E-04  2.87254E-04  2.59933E-04  1.33963E-03  4.75217E-04  1.94789E-03  6.91517E-04
  -23.5000  2.20474E-04  6.38178E-05  1.27479E-04  1.27479E-04  1.43868E-04  3.98827E-04  1.57034E-04  2.62857E-04  2.47637E-04  2.91201E-04  2.91201E-04  2.62857E-04  1.35575E-03  4.85181E-04  1.97506E-03  7.06033E-04
  -23.4000  2.26752E-04  6.54844E-05  1.29039E-04  1.29039E-04  1.46156E-04  4.04233E-04  1.60005E-04  2.65849E-04  2.50056E-04  2.95272E-04  2.95272E-04  2.65849E-04  1.37230E-03  4.95268E-04  2.00328E-03  7.20757E-04
  -23.3000  2.33424E-04  6.72000E-05  1.30685E-04  1.30685E-04  1.48579E-04  4.09949E-04  1.63018E-04  2.68913E-04  2.52517E-04  2.99475E-04  2.99475E-04  2.68913E-04  1.38929E-03  5.05479E-04  2.03267E-03  7.35697E-04
  -23.2000  2.40524E-04  6.89679E-05  1.32424E-04  1.32424E-04  1.51147E-04  4.15996E-04  1.66075E-04  2.72053E-04  2.55020E-04  3.03820E-04  3.03820E-04  2.72053E-04  1.40676E-03  5.15818E-04  2.06328E-03  7.50862E-04
  -23.1000  2.48092E-04  7.07913E-05  1.34264E-04  1.34264E-04  1.53872E-04  4.22400E-04  1.69180E-04  2.75271E-04  2.57565E-04  3.08312E-04  3.08312E-04  2.75271E-04  1.42473E-03  5.26290E-04  2.09522E-03  7.66261E-04
  -23.0000  2.56172E-04  7.26741E-05  1.36211E-04  1.36211E-04  1.56767E-04  4.29189E-04  1.72334E-04  2.78572E-04  2.60154E-04  3.12963E-04  3.12963E-04  2.78572E-04  1.44323E-03  5.36897E-04  2.12859E-03  7.81906E-04
  -22.9000  2.64814E-04  7.46205E-05  1.38274E-04  1.38274E-04  1.59847E-04  4.36395E-04  1.75542E-04  2.81961E-04  2.62788E-04  3.17784E-04  3.17784E-04  2.81961E-04  1.46228E-03  5.47645E-04  2.16349E-03  7.97807E-04
  -22.8000  2.74075E-04  7.66349E-05  1.40464E-04  1.40464E-04  1.63128E-04  4.44055E-04  1.78806E-04  2.85443E-04  2.65470E-04  3.22785E-04  3.22785E-04  2.85443E-04  1.48193E-03  5.58537E-04  2.20006E-03  8.13977E-04
  -22.7000  2.84022E-04  7.87224E-05  1.42791E-04  1.42791E-04  1.66628E-04  4.52210E-04  1.82129E-04  2.89022E-04  2.68200E-04  3.27981E-04  3.27981E-04  2.89022E-04  1.50221E-03  5.69578E-04  2.23844E-03  8.30430E-04
  -22.6000  2.94722E-04  8.08886E-05  1.45265E-04  1.45265E-04  1.70368E-04  4.60898E-04  1.85517E-04  2.92705E-04  2.70981E-04  3.33384E-04  3.33384E-04  2.92705E-04  1.52316E-03  5.80773E-04  2.27878E-03  8.47178E-04
  -22.5000  3.06258E-04  8.31395E-05  1.47901E-04  1.47901E-04  1.74367E-04  4.70169E-04  1.88973E-04  2.96498E-04  2.73814E-04  3.39010E-04  3.39010E-04  2.96498E-04  1.54483E-03  5.92127E-04  2.32126E-03  8.64239E-04
  -22.4000  3.18722E-04  8.54821E-05  1.50712E-04  1.50712E-04  1.78653E-04  4.80077E-04  1.92501E-04  3.00407E-04  2.76701E-04  3.44876E-04  3.44876E-04  3.00407E-04  1.56727E-03  6.03646E-04  2.36607E-03  8.81630E-04
  -22.3000  3.32221E-04  8.79239E-05  1.53714E-04  1.53714E-04  1.83253E-04  4.90680E-04  1.96107E-04  3.04441E-04  2.79645E-04  3.51001E-04  3.51001E-04  3.04441E-04  1.59053E-03  6.15337E-04  2.41343E-03  8.99368E-04
  -22.2000  3.46874E-04  9.04734E-05  1.56924E-04  1.56924E-04  1.88198E-04  5.02046E-04  1.99797E-04  3.08607E-04  2.82647E-04  3.57403E-04  3.57403E-04  3.08607E-04  1.61467E-03  6.27204E-04  2.46359E-03  9.17475E-04
  -22.1000  3.62824E-04  9.31401E-05  1.60363E-04  1.60363E-04  1.93524E-04  5.14251E-04  2.03577E-04  3.12914E-04  2.85709E-04  3.64109E-04  3.64109E-04  3.12914E-04  1.63976E-03  6.39256E-04  2.51683E-03  9.35973E-04
  -22.0000  3.80234E-04  9.59347E-05  1.64054E-04  1.64054E-04  1.99271E-04  5.27380E-04  2.07453E-04  3.17375E-04  2.88837E-04  3.71144E-04  3.71144E-04  3.17375E-04  1.66588E-03  6.51500E-04  2.57349E-03  9.54888E-04
  -21.9000  3.99292E-04  9.88695E-05  1.68022E-04  1.68022E-04  2.05487E-04  5.41531E-04  2.11433E-04  3.22000E-04  2.92033E-04  3.78538E-04  3.78538E-04  3.22000E-04  1.69311E-03  6.63944E-04  2.63393E-03  9.74247E-04
  -21.8000  4.20220E-04  1.01958E-04  1.72296E-04  1.72296E-04  2.12222E-04  5.56814E-04  2.15526E-04  3.26802E-04  2.95301E-04  3.86323E-04  3.86323E-04  3.26802E-04  1.72155E-03  6.76597E-04  2.69859E-03  9.94081E-04
  -21.7000  4.43279E-04  1.05216E-04  1.76908E-04  1.76908E-04  2.19540E-04  5.73356E-04  2.19740E-04  3.31797E-04  2.98644E-04  3.94538E-04  3.94538E-04  3.31797E-04  1.75131E-03  6.89469E-04  2.76795E-03  1.01443E-03
  -21.6000  4.68786E-04  1.08662E-04  1.81898E-04  1.81898E-04  2.27512E-04  5.91308E-04  2.24086E-04  3.37001E-04  3.02069E-04  4.03226E-04  4.03226E-04  3.37001E-04  1.78252E-03  7.02571E-04  2.84262E-03  1.03532E-03
