    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -26.6000  8.98273E-05  2.06993E-05  1.02950E-04  1.02950E-04  1.02950E-04  3.08850E-04  8.04108E-05  1.73925E-04  1.73925E-04  1.83684E-04  1.83684E-04  1.83684E-04  8.98901E-04  2.02919E-04  1.29758E-03  3.04030E-04
  -26.5000  9.05386E-05  2.13647E-05  1.02971E-04  1.02971E-04  1.02971E-04  3.08913E-04  8.26812E-05  1.75304E-04  1.75304E-04  1.85285E-04  1.85285E-04  1.85285E-04  9.06462E-04  2.09582E-04  1.30591E-03  3.13628E-04
  -26.4000  9.12677E-05  2.20355E-05  1.03001E-04  1.03001E-04  1.03001E-04  3.09003E-04  8.49523E-05  1.76699E-04  1.76699E-04  1.86911E-04  1.86911E-04  1.86911E-04  9.14130E-04  2.16301E-04  1.31440E-03  3.23288E-04
  -26.3000  9.20155E-05  2.27118E-05  1.03041E-04  1.03041E-04  1.03041E-04  3.09122E-04  8.72244E-05  1.78112E-04  1.78112E-04  1.88561E-04  1.88561E-04  1.88561E-04  9.21906E-04  2.23076E-04  1.32304E-03  3.33013E-04
  -26.2000  9.27824E-05  2.33938E-05  1.03090E-04  1.03090E-04  1.03090E-04  3.09270E-04  8.94974E-05  1.79543E-04  1.79543E-04  1.90237E-04  1.90237E-04  1.90237E-04  9.29796E-04  2.29910E-04  1.33185E-03  3.42802E-04
  -26.1000  9.35693E-05  2.40815E-05  1.03149E-04  1.03149E-04  1.03149E-04  3.09448E-04  9.17718E-05  1.80992E-04  1.80992E-04  1.91939E-04  1.91939E-04  1.91939E-04  9.37802E-04  2.36803E-04  1.34082E-03  3.52656E-04
  -26.0000  9.43770E-05  2.47752E-05  1.03219E-04  1.03219E-04  1.03219E-04  3.09657E-04  9.40478E-05  1.82460E-04  1.82460E-04  1.93669E-04  1.93669E-04  1.93669E-04  9.45927E-04  2.43755E-04  1.34996E-03  3.62578E-04
  -25.9000  9.52063E-05  2.54749E-05  1.03299E-04  1.03299E-04  1.03299E-04  3.09897E-04  9.63255E-05  1.83947E-04  1.83947E-04  1.95427E-04  1.95427E-04  1.95427E-04  9.54173E-04  2.50769E-04  1.35928E-03  3.72569E-04
  -25.8000  9.60580E-05  2.61809E-05  1.03390E-04  1.03390E-04  1.03390E-04  3.10170E-04  9.86052E-05  1.85453E-04  1.85453E-04  1.97212E-04  1.97212E-04  1.97212E-04  9.62542E-04  2.57843E-04  1.36877E-03  3.82629E-04
  -25.7000  9.69330E-05  2.68934E-05  1.03492E-04  1.03492E-04  1.03492E-04  3.10476E-04  1.00887E-04  1.86978E-04  1.86978E-04  1.99027E-04  1.99027E-04  1.99027E-04  9.71039E-04  2.64980E-04  1.37845E-03  3.92761E-04
  -25.6000  9.78322E-05  2.76124E-05  1.03605E-04  1.03605E-04  1.03605E-04  3.10816E-04  1.03172E-04  1.88524E-04  1.88524E-04  2.00872E-04  2.00872E-04  2.00872E-04  9.79665E-04  2.72180E-04  1.38831E-03  4.02965E-04
  -25.5000  9.87568E-05  2.83383E-05  1.03731E-04  1.03731E-04  1.03731E-04  3.11192E-04  1.05459E-04  1.90090E-04  1.90090E-04  2.02748E-04  2.02748E-04  2.02748E-04  9.88424E-04  2.79445E-04  1.39837E-03  4.13242E-04
  -25.4000  9.97078E-05  2.90711E-05  1.03868E-04  1.03868E-04  1.03868E-04  3.11605E-04  1.07749E-04  1.91676E-04  1.91676E-04  2.04656E-04  2.04656E-04  2.04656E-04  9.97320E-04  2.86775E-04  1.40863E-03  4.23596E-04
  -25.3000  1.00686E-04  2.98112E-05  1.04018E-04  1.04018E-04  1.04018E-04  3.12055E-04  1.10043E-04  1.93284E-04  1.93284E-04  2.06596E-04  2.06596E-04  2.06596E-04  1.00635E-03  2.94172E-04  1.41910E-03  4.34026E-04
  -25.2000  1.01694E-04  3.05586E-05  1.04181E-04  1.04181E-04  1.04181E-04  3.12544E-04  1.12340E-04  1.94913E-04  1.94913E-04  2.08569E-04  2.08569E-04  2.08569E-04  1.01553E-03  3.01636E-04  1.42977E-03  4.44534E-04
  -25.1000  1.02731E-04  3.13137E-05  1.04358E-04  1.04358E-04  1.04358E-04  3.13074E-04  1.14641E-04  1.96563E-04  1.96563E-04  2.10577E-04  2.10577E-04  2.10577E-04  1.02486E-03  3.09169E-04  1.44066E-03  4.55123E-04
  -25.0000  1.03801E-04  3.20766E-05  1.04549E-04  1.04549E-04  1.04549E-04  3.13647E-04  1.16946E-04  1.98236E-04  1.98236E-04  2.12620E-04  2.12620E-04  2.12620E-04  1.03433E-03  3.16771E-04  1.45178E-03  4.65793E-04
  -24.9000  1.04903E-04  3.28476E-05  1.04754E-04  1.04754E-04  1.04754E-04  3.14262E-04  1.19256E-04  1.99931E-04  1.99931E-04  2.14699E-04  2.14699E-04  2.14699E-04  1.04396E-03  3.24444E-04  1.46312E-03  4.76547E-04
  -24.8000  1.06039E-04  3.36270E-05  1.04974E-04  1.04974E-04  1.04974E-04  3.14921E-04  1.21571E-04  2.01649E-04  2.01649E-04  2.16816E-04  2.16816E-04  2.16816E-04  1.05374E-03  3.32189E-04  1.47470E-03  4.87386E-04
  -24.7000  1.07211E-04  3.44149E-05  1.05209E-04  1.05209E-04  1.05209E-04  3.15628E-04  1.23890E-04  2.03390E-04  2.03390E-04  2.18971E-04  2.18971E-04  2.18971E-04  1.06369E-03  3.40007E-04  1.48653E-03  4.98312E-04
  -24.6000  1.08421E-04  3.52118E-05  1.05461E-04  1.05461E-04  1.05461E-04  3.16383E-04  1.26216E-04  2.05155E-04  2.05155E-04  2.21167E-04  2.21167E-04  2.21167E-04  1.07381E-03  3.47899E-04  1.49861E-03  5.09327E-04
  -24.5000  1.09670E-04  3.60179E-05  1.05730E-04  1.05730E-04  1.05730E-04  3.17189E-04  1.28547E-04  2.06945E-04  2.06945E-04  2.23403E-04  2.23403E-04  2.23403E-04  1.08410E-03  3.55867E-04  1.51096E-03  5.20432E-04
  -24.4000  1.10961E-04  3.68334E-05  1.06015E-04  1.06015E-04  1.06015E-04  3.18046E-04  1.30885E-04  2.08759E-04  2.08759E-04  2.25683E-04  2.25683E-04  2.25683E-04  1.09457E-03  3.63912E-04  1.52357E-03  5.31630E-04
  -24.3000  1.12295E-04  3.76588E-05  1.06319E-04  1.06319E-04  1.06319E-04  3.18958E-04  1.33229E-04  2.10598E-04  2.10598E-04  2.28006E-04  2.28006E-04  2.28006E-04  1.10521E-03  3.72035E-04  1.53647E-03  5.42923E-04
  -24.2000  1.13675E-04  3.84943E-05  1.06643E-04  1.06643E-04  1.06643E-04  3.19928E-04  1.35580E-04  2.12463E-04  2.12463E-04  2.30374E-04  2.30374E-04  2.30374E-04  1.11605E-03  3.80238E-04  1.54965E-03  5.54312E-04
  -24.1000  1.15104E-04  3.93403E-05  1.06985E-04  1.06985E-04  1.06985E-04  3.20956E-04  1.37939E-04  2.14355E-04  2.14355E-04  2.32789E-04  2.32789E-04  2.32789E-04  1.12708E-03  3.88522E-04  1.56314E-03  5.65801E-04
  -24.0000  1.16583E-04  4.01972E-05  1.07349E-04  1.07349E-04  1.07349E-04  3.22047E-04  1.40306E-04  2.16273E-04  2.16273E-04  2.35253E-04  2.35253E-04  2.35253E-04  1.13831E-03  3.96888E-04  1.57694E-03  5.77392E-04
