    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
   27.8000  2.18010E-01  1.30063E+00  3.82091E-01  4.66174E-01  4.69665E-01  1.31793E+00  2.59829E+00  2.27251E-01  2.39107E-01  1.76786E-01  1.32970E-01  2.89691E-01  1.06581E+00  9.67461E+00  2.60175E+00  1.35735E+01
   27.9000  2.16847E-01  1.30223E+00  3.81185E-01  4.65817E-01  4.67878E-01  1.31488E+00  2.60796E+00  2.27768E-01  2.39316E-01  1.77753E-01  1.34489E-01  2.90465E-01  1.06979E+00  9.68248E+00  2.60152E+00  1.35927E+01
   28.0000  2.15725E-01  1.30381E+00  3.80316E-01  4.65427E-01  4.66074E-01  1.31182E+00  2.61760E+00  2.28284E-01  2.39518E-01  1.78745E-01  1.36057E-01  2.91159E-01  1.07376E+00  9.69037E+00  2.60130E+00  1.36118E+01
   28.1000  2.14643E-01  1.30539E+00  3.79481E-01  4.65006E-01  4.64255E-01  1.30874E+00  2.62722E+00  2.28798E-01  2.39713E-01  1.79760E-01  1.37676E-01  2.91774E-01  1.07772E+00  9.69829E+00  2.60111E+00  1.36309E+01
   28.2000  2.13601E-01  1.30696E+00  3.78678E-01  4.64551E-01  4.62419E-01  1.30565E+00  2.63681E+00  2.29311E-01  2.39902E-01  1.80801E-01  1.39349E-01  2.92313E-01  1.08168E+00  9.70624E+00  2.60093E+00  1.36500E+01
   28.3000  2.12599E-01  1.30852E+00  3.77906E-01  4.64064E-01  4.60568E-01  1.30254E+00  2.64639E+00  2.29823E-01  2.40086E-01  1.81867E-01  1.41078E-01  2.92779E-01  1.08563E+00  9.71422E+00  2.60077E+00  1.36691E+01
   28.4000  2.11637E-01  1.31008E+00  3.77163E-01  4.63544E-01  4.58702E-01  1.29941E+00  2.65594E+00  2.30333E-01  2.40266E-01  1.82958E-01  1.42863E-01  2.93172E-01  1.08959E+00  9.72223E+00  2.60064E+00  1.36882E+01
   28.5000  2.10715E-01  1.31163E+00  3.76447E-01  4.62990E-01  4.56823E-01  1.29626E+00  2.66547E+00  2.30840E-01  2.40441E-01  1.84075E-01  1.44708E-01  2.93497E-01  1.09356E+00  9.73027E+00  2.60054E+00  1.37074E+01
   28.6000  2.09833E-01  1.31317E+00  3.75758E-01  4.62404E-01  4.54931E-01  1.29309E+00  2.67497E+00  2.31347E-01  2.40612E-01  1.85219E-01  1.46613E-01  2.93755E-01  1.09755E+00  9.73833E+00  2.60047E+00  1.37265E+01
   28.7000  2.08990E-01  1.31470E+00  3.75093E-01  4.61783E-01  4.53028E-01  1.28990E+00  2.68445E+00  2.31852E-01  2.40780E-01  1.86389E-01  1.48582E-01  2.93950E-01  1.10155E+00  9.74643E+00  2.60045E+00  1.37456E+01
   28.8000  2.08187E-01  1.31623E+00  3.74451E-01  4.61129E-01  4.51113E-01  1.28669E+00  2.69391E+00  2.32355E-01  2.40947E-01  1.87587E-01  1.50615E-01  2.94084E-01  1.10559E+00  9.75455E+00  2.60047E+00  1.37647E+01
   28.9000  2.07422E-01  1.31776E+00  3.73830E-01  4.60439E-01  4.49187E-01  1.28346E+00  2.70334E+00  2.32858E-01  2.41113E-01  1.88813E-01  1.52715E-01  2.94162E-01  1.10966E+00  9.76271E+00  2.60054E+00  1.37838E+01
   29.0000  2.06695E-01  1.31928E+00  3.73227E-01  4.59715E-01  4.47250E-01  1.28019E+00  2.71275E+00  2.33360E-01  2.41278E-01  1.90067E-01  1.54885E-01  2.94185E-01  1.11377E+00  9.77090E+00  2.60066E+00  1.38029E+01
   29.1000  2.06005E-01  1.32079E+00  3.72642E-01  4.58954E-01  4.45304E-01  1.27690E+00  2.72213E+00  2.33862E-01  2.41445E-01  1.91351E-01  1.57126E-01  2.94158E-01  1.11794E+00  9.77911E+00  2.60085E+00  1.38220E+01
   29.2000  2.05353E-01  1.32230E+00  3.72072E-01  4.58158E-01  4.43348E-01  1.27358E+00  2.73149E+00  2.34365E-01  2.41613E-01  1.92666E-01  1.59442E-01  2.94084E-01  1.12217E+00  9.78736E+00  2.60110E+00  1.38412E+01
   29.3000  2.04737E-01  1.32381E+00  3.71517E-01  4.57324E-01  4.41384E-01  1.27023E+00  2.74083E+00  2.34868E-01  2.41783E-01  1.94011E-01  1.61834E-01  2.93964E-01  1.12646E+00  9.79564E+00  2.60142E+00  1.38603E+01
   29.4000  2.04157E-01  1.32531E+00  3.70975E-01  4.56454E-01  4.39413E-01  1.26684E+00  2.75014E+00  2.35372E-01  2.41957E-01  1.95387E-01  1.64305E-01  2.93804E-01  1.13082E+00  9.80395E+00  2.60182E+00  1.38794E+01
   29.5000  2.03613E-01  1.32680E+00  3.70443E-01  4.55545E-01  4.37434E-01  1.26342E+00  2.75943E+00  2.35877E-01  2.42135E-01  1.96796E-01  1.66857E-01  2.93605E-01  1.13527E+00  9.81230E+00  2.60231E+00  1.38985E+01
   29.6000  2.03103E-01  1.32830E+00  3.69922E-01  4.54599E-01  4.35450E-01  1.25997E+00  2.76869E+00  2.36384E-01  2.42318E-01  1.98238E-01  1.69492E-01  2.93372E-01  1.13980E+00  9.82067E+00  2.60288E+00  1.39177E+01
   29.7000  2.02627E-01  1.32979E+00  3.69409E-01  4.53614E-01  4.33460E-01  1.25648E+00  2.77792E+00  2.36894E-01  2.42507E-01  1.99714E-01  1.72213E-01  2.93106E-01  1.14443E+00  9.82909E+00  2.60354E+00  1.39368E+01
   29.8000  2.02185E-01  1.33127E+00  3.68902E-01  4.52590E-01  4.31465E-01  1.25296E+00  2.78713E+00  2.37406E-01  2.42704E-01  2.01224E-01  1.75023E-01  2.92813E-01  1.14917E+00  9.83753E+00  2.60431E+00  1.39559E+01
   29.9000  2.01774E-01  1.33275E+00  3.68401E-01  4.51526E-01  4.29466E-01  1.24939E+00  2.79632E+00  2.37922E-01  2.42908E-01  2.02770E-01  1.77925E-01  2.92493E-01  1.15402E+00  9.84601E+00  2.60519E+00  1.39751E+01
   30.0000  2.01395E-01  1.33423E+00  3.67903E-01  4.50422E-01  4.27463E-01  1.24579E+00  2.80547E+00  2.38443E-01  2.43122E-01  2.04354E-01  1.80921E-01  2.92153E-01  1.15899E+00  9.85453E+00  2.60618E+00  1.39942E+01
   30.1000  2.01017E-01  1.33571E+00  3.67345E-01  4.49194E-01  4.25414E-01  1.24195E+00  2.81460E+00  2.39025E-01  2.43350E-01  2.05962E-01  1.84068E-01  2.91841E-01  1.16425E+00  9.86309E+00  2.60722E+00  1.40134E+01
   30.2000  2.00698E-01  1.33719E+00  3.66849E-01  4.48009E-01  4.23404E-01  1.23826E+00  2.82370E+00  2.39554E-01  2.43588E-01  2.07622E-01  1.87265E-01  2.91467E-01  1.16949E+00  9.87168E+00  2.60846E+00  1.40326E+01
   30.3000  2.00408E-01  1.33866E+00  3.66354E-01  4.46782E-01  4.21393E-01  1.23453E+00  2.83277E+00  2.40089E-01  2.43837E-01  2.09321E-01  1.90564E-01  2.91080E-01  1.17489E+00  9.88032E+00  2.60983E+00  1.40518E+01
   30.4000  2.00146E-01  1.34013E+00  3.65857E-01  4.45515E-01  4.19380E-01  1.23075E+00  2.84182E+00  2.40631E-01  2.44100E-01  2.11061E-01  1.93970E-01  2.90682E-01  1.18044E+00  9.88900E+00  2.61134E+00  1.40709E+01
   30.5000  1.99911E-01  1.34160E+00  3.65358E-01  4.44207E-01  4.17366E-01  1.22693E+00  2.85084E+00  2.41180E-01  2.44376E-01  2.12842E-01  1.97485E-01  2.90276E-01  1.18616E+00  9.89771E+00  2.61300E+00  1.40902E+01
   30.6000  1.99702E-01  1.34307E+00  3.64856E-01  4.42858E-01  4.15353E-01  1.22307E+00  2.85983E+00  2.41738E-01  2.44668E-01  2.14666E-01  2.01111E-01  2.89866E-01  1.19205E+00  9.90648E+00  2.61482E+00  1.41094E+01
   30.7000  1.99518E-01  1.34453E+00  3.64349E-01  4.41468E-01  4.13339E-01  1.21916E+00  2.86879E+00  2.42305E-01  2.44977E-01  2.16534E-01  2.04853E-01  2.89453E-01  1.19812E+00  9.91528E+00  2.61680E+00  1.41286E+01
   30.8000  1.99358E-01  1.34600E+00  3.63837E-01  4.40037E-01  4.11327E-01  1.21520E+00  2.87772E+00  2.42881E-01  2.45303E-01  2.18447E-01  2.08713E-01  2.89041E-01  1.20438E+00  9.92413E+00  2.61894E+00  1.41479E+01
