    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -22.4000  1.92518E-04  6.58080E-05  1.16995E-04  1.16995E-04  1.16995E-04  3.50984E-04  1.58484E-04  3.22876E-04  3.22876E-04  2.80220E-04  2.80220E-04  2.80220E-04  1.48641E-03  5.95039E-04  2.02991E-03  8.19331E-04
  -22.3000  1.97685E-04  6.72610E-05  1.18637E-04  1.18637E-04  1.18637E-04  3.55912E-04  1.61100E-04  3.27619E-04  3.27619E-04  2.83062E-04  2.83062E-04  2.83062E-04  1.50442E-03  6.06096E-04  2.05802E-03  8.34457E-04
  -22.2000  2.03217E-04  6.87546E-05  1.20389E-04  1.20389E-04  1.20389E-04  3.61166E-04  1.63755E-04  3.32538E-04  3.32538E-04  2.85949E-04  2.85949E-04  2.85949E-04  1.52292E-03  6.17290E-04  2.08731E-03  8.49799E-04
  -22.1000  2.09153E-04  7.02918E-05  1.22259E-04  1.22259E-04  1.22259E-04  3.66776E-04  1.66450E-04  3.37648E-04  3.37648E-04  2.88883E-04  2.88883E-04  2.88883E-04  1.54195E-03  6.28623E-04  2.11787E-03  8.65365E-04
  -22.0000  2.15537E-04  7.18760E-05  1.24259E-04  1.24259E-04  1.24259E-04  3.72776E-04  1.69190E-04  3.42962E-04  3.42962E-04  2.91865E-04  2.91865E-04  2.91865E-04  1.56152E-03  6.40100E-04  2.14983E-03  8.81166E-04
  -21.9000  2.22420E-04  7.35108E-05  1.26402E-04  1.26402E-04  1.26402E-04  3.79207E-04  1.71977E-04  3.48497E-04  3.48497E-04  2.94896E-04  2.94896E-04  2.94896E-04  1.58168E-03  6.51725E-04  2.18331E-03  8.97213E-04
  -21.8000  2.29859E-04  7.52002E-05  1.28704E-04  1.28704E-04  1.28704E-04  3.86112E-04  1.74815E-04  3.54272E-04  3.54272E-04  2.97976E-04  2.97976E-04  2.97976E-04  1.60247E-03  6.63503E-04  2.21844E-03  9.13518E-04
  -21.7000  2.37922E-04  7.69489E-05  1.31180E-04  1.31180E-04  1.31180E-04  3.93540E-04  1.77708E-04  3.60306E-04  3.60306E-04  3.01105E-04  3.01105E-04  3.01105E-04  1.62393E-03  6.75438E-04  2.25539E-03  9.30095E-04
  -21.6000  2.46692E-04  7.87620E-05  1.33852E-04  1.33852E-04  1.33852E-04  4.01556E-04  1.80659E-04  3.66626E-04  3.66626E-04  3.04287E-04  3.04287E-04  3.04287E-04  1.64611E-03  6.87537E-04  2.29436E-03  9.46958E-04
  -21.5000  2.56262E-04  8.06455E-05  1.36742E-04  1.36742E-04  1.36742E-04  4.10225E-04  1.83674E-04  3.73260E-04  3.73260E-04  3.07523E-04  3.07523E-04  3.07523E-04  1.66909E-03  6.99805E-04  2.33558E-03  9.64124E-04
  -21.4000  2.66734E-04  8.26060E-05  1.39873E-04  1.39873E-04  1.39873E-04  4.19620E-04  1.86758E-04  3.80236E-04  3.80236E-04  3.10813E-04  3.10813E-04  3.10813E-04  1.69291E-03  7.12247E-04  2.37926E-03  9.81612E-04
  -21.3000  2.78236E-04  8.46510E-05  1.43277E-04  1.43277E-04  1.43277E-04  4.29831E-04  1.89917E-04  3.87589E-04  3.87589E-04  3.14160E-04  3.14160E-04  3.14160E-04  1.71766E-03  7.24872E-04  2.42573E-03  9.99440E-04
  -21.2000  2.90921E-04  8.67892E-05  1.46988E-04  1.46988E-04  1.46988E-04  4.40963E-04  1.93158E-04  3.95361E-04  3.95361E-04  3.17563E-04  3.17563E-04  3.17563E-04  1.74341E-03  7.37686E-04  2.47530E-03  1.01763E-03
  -21.1000  3.04965E-04  8.90307E-05  1.51044E-04  1.51044E-04  1.51044E-04  4.53133E-04  1.96489E-04  4.03598E-04  4.03598E-04  3.21025E-04  3.21025E-04  3.21025E-04  1.77027E-03  7.50697E-04  2.52837E-03  1.03622E-03
  -21.0000  3.20586E-04  9.13869E-05  1.55495E-04  1.55495E-04  1.55495E-04  4.66485E-04  1.99917E-04  4.12354E-04  4.12354E-04  3.24547E-04  3.24547E-04  3.24547E-04  1.79835E-03  7.63915E-04  2.58542E-03  1.05522E-03
  -20.9000  3.38042E-04  9.38715E-05  1.60394E-04  1.60394E-04  1.60394E-04  4.81182E-04  2.03454E-04  4.21691E-04  4.21691E-04  3.28131E-04  3.28131E-04  3.28131E-04  1.82777E-03  7.77349E-04  2.64700E-03  1.07467E-03
  -20.8000  3.57648E-04  9.65002E-05  1.65806E-04  1.65806E-04  1.65806E-04  4.97419E-04  2.07110E-04  4.31682E-04  4.31682E-04  3.31777E-04  3.31777E-04  3.31777E-04  1.85869E-03  7.91010E-04  2.71376E-03  1.09462E-03
  -20.7000  3.79799E-04  9.92916E-05  1.71811E-04  1.71811E-04  1.71811E-04  5.15434E-04  2.10898E-04  4.42416E-04  4.42416E-04  3.35488E-04  3.35488E-04  3.35488E-04  1.89129E-03  8.04910E-04  2.78653E-03  1.11510E-03
  -20.6000  4.04962E-04  1.02268E-04  1.78499E-04  1.78499E-04  1.78499E-04  5.35497E-04  2.14834E-04  4.53986E-04  4.53986E-04  3.39260E-04  3.39260E-04  3.39260E-04  1.92575E-03  8.19064E-04  2.86621E-03  1.13617E-03
  -20.5000  4.33765E-04  1.05456E-04  1.85988E-04  1.85988E-04  1.85988E-04  5.57965E-04  2.18935E-04  4.66526E-04  4.66526E-04  3.43102E-04  3.43102E-04  3.43102E-04  1.96236E-03  8.33488E-04  2.95409E-03  1.15788E-03
  -20.4000  4.66960E-04  1.08888E-04  1.94413E-04  1.94413E-04  1.94413E-04  5.83238E-04  2.23222E-04  4.80176E-04  4.80176E-04  3.47014E-04  3.47014E-04  3.47014E-04  2.00139E-03  8.48197E-04  3.05159E-03  1.18031E-03
  -20.3000  5.05535E-04  1.12604E-04  2.03943E-04  2.03943E-04  2.03943E-04  6.11829E-04  2.27719E-04  4.95113E-04  4.95113E-04  3.50996E-04  3.50996E-04  3.50996E-04  2.04322E-03  8.63215E-04  3.16058E-03  1.20354E-03
  -20.2000  5.50761E-04  1.16652E-04  2.14787E-04  2.14787E-04  2.14787E-04  6.44361E-04  2.32455E-04  5.11552E-04  5.11552E-04  3.55052E-04  3.55052E-04  3.55052E-04  2.08826E-03  8.78563E-04  3.28338E-03  1.22767E-03
  -20.1000  6.04342E-04  1.21094E-04  2.27211E-04  2.27211E-04  2.27211E-04  6.81633E-04  2.37465E-04  5.29759E-04  5.29759E-04  3.59183E-04  3.59183E-04  3.59183E-04  2.13707E-03  8.94270E-04  3.42304E-03  1.25283E-03
  -20.0000  6.68550E-04  1.26007E-04  2.41548E-04  2.41548E-04  2.41548E-04  7.24645E-04  2.42791E-04  5.50061E-04  5.50061E-04  3.63390E-04  3.63390E-04  3.63390E-04  2.19029E-03  9.10369E-04  3.58349E-03  1.27917E-03
